timestamp,asset,current_close,predicted_close,actual_close,predicted_direction,actual_direction,probability,tech_signal,correct,running_bankroll
2026-07-07 00:32:00+00:00,BTC,64224.72,64209.63671875,64080.01,DOWN,DOWN,0.5188,UP,True,1006.47
2026-07-07 00:37:00+00:00,BTC,64080.01,64136.453125,64066.01,UP,DOWN,0.5697,DOWN,False,936.32
2026-07-07 00:42:00+00:00,BTC,64066.01,64067.15234375,64122.25,UP,UP,0.5014,DOWN,True,937.63
2026-07-07 00:47:00+00:00,BTC,64122.25,64080.37890625,64190.0,DOWN,UP,0.5519,NEUTRAL,False,888.96
2026-07-07 00:52:00+00:00,BTC,64190.0,64093.66015625,64199.99,DOWN,UP,0.6166,UP,False,785.31
2026-07-07 00:57:00+00:00,BTC,64199.99,64221.15234375,64030.41,UP,DOWN,0.5263,UP,False,764.66
2026-07-07 01:02:00+00:00,BTC,64030.41,64056.90625,63959.59,UP,DOWN,0.533,DOWN,False,739.42
2026-07-07 01:07:00+00:00,BTC,63959.59,63965.76171875,64019.06,UP,UP,0.5077,DOWN,True,745.12
2026-07-07 01:12:00+00:00,BTC,64019.06,63976.8984375,63984.0,DOWN,DOWN,0.5524,DOWN,True,784.16
2026-07-07 01:17:00+00:00,BTC,63984.0,63961.0625,63994.0,DOWN,UP,0.5286,NEUTRAL,False,761.73
2026-07-07 01:22:00+00:00,BTC,63994.0,63966.3125,63971.58,DOWN,DOWN,0.5345,NEUTRAL,True,788.01
2026-07-07 01:27:00+00:00,BTC,63971.58,64029.75,63899.85,UP,DOWN,0.572,NEUTRAL,False,731.28
2026-07-07 01:32:00+00:00,BTC,63899.85,63908.65234375,63816.0,UP,DOWN,0.511,DOWN,False,723.23
2026-07-07 01:37:00+00:00,BTC,63816.0,63909.171875,63852.01,UP,UP,0.6136,DOWN,True,805.39
2026-07-07 01:42:00+00:00,BTC,63852.01,63940.38671875,64004.01,UP,UP,0.608,DOWN,True,892.37
2026-07-07 01:47:00+00:00,BTC,64004.01,63953.48046875,63970.0,DOWN,DOWN,0.5626,UP,True,948.24
2026-07-07 01:52:00+00:00,BTC,63970.0,64019.046875,63941.34,UP,DOWN,0.5609,NEUTRAL,False,890.49
2026-07-07 01:57:00+00:00,BTC,63941.34,63972.390625,63836.0,UP,DOWN,0.5387,NEUTRAL,False,856.03
2026-07-07 02:02:00+00:00,BTC,63836.0,63798.65625,63820.0,DOWN,DOWN,0.5466,DOWN,True,895.92
2026-07-07 02:07:00+00:00,BTC,63820.0,63811.8828125,63827.76,DOWN,UP,0.5102,DOWN,False,886.78
2026-07-07 02:12:00+00:00,BTC,63827.76,63865.15625,63778.0,UP,DOWN,0.5467,DOWN,False,845.37
2026-07-07 02:17:00+00:00,BTC,63778.0,63769.390625,63730.89,DOWN,DOWN,0.5108,DOWN,True,854.5
2026-07-07 02:22:00+00:00,BTC,63730.89,63710.62109375,63599.17,DOWN,DOWN,0.5254,DOWN,True,876.2
2026-07-07 02:27:00+00:00,BTC,63599.17,63569.61328125,63502.0,DOWN,DOWN,0.5371,DOWN,True,908.71
2026-07-07 02:32:00+00:00,BTC,63502.0,63558.625,63524.81,UP,UP,0.5706,DOWN,True,972.86
2026-07-07 02:37:00+00:00,BTC,63524.81,63578.921875,63568.0,UP,UP,0.5675,DOWN,True,1038.53
2026-07-07 02:42:00+00:00,BTC,63568.0,63648.640625,63525.72,UP,DOWN,0.5994,NEUTRAL,False,935.3
2026-07-07 02:47:00+00:00,BTC,63525.72,63401.28515625,63341.99,DOWN,DOWN,0.6492,NEUTRAL,True,1074.85
2026-07-07 02:52:00+00:00,BTC,63341.99,63427.66796875,63328.01,UP,DOWN,0.6056,DOWN,False,961.34
2026-07-07 02:57:00+00:00,BTC,63328.01,63333.8984375,63350.0,UP,UP,0.5074,DOWN,True,968.46
2026-07-07 03:02:00+00:00,BTC,63350.0,63291.71875,63387.99,DOWN,UP,0.5728,NEUTRAL,False,897.95
2026-07-07 03:07:00+00:00,BTC,63387.99,63353.609375,63411.82,DOWN,UP,0.5432,NEUTRAL,False,859.16
2026-07-07 03:12:00+00:00,BTC,63411.82,63399.94921875,63338.0,DOWN,DOWN,0.515,NEUTRAL,True,872.05
2026-07-07 03:17:00+00:00,BTC,63338.0,63268.47265625,63344.84,DOWN,UP,0.5864,NEUTRAL,False,796.71
2026-07-07 03:22:00+00:00,BTC,63344.84,63358.02734375,63280.0,UP,DOWN,0.5166,NEUTRAL,False,783.48
2026-07-07 03:27:00+00:00,BTC,63280.0,63318.453125,63319.99,UP,UP,0.5484,NEUTRAL,True,821.4
2026-07-07 03:32:00+00:00,BTC,63319.99,63309.92578125,63298.01,DOWN,DOWN,0.5127,NEUTRAL,True,831.83
2026-07-07 03:37:00+00:00,BTC,63298.01,63288.14453125,63204.2,DOWN,DOWN,0.5125,NEUTRAL,True,842.23
2026-07-07 03:42:00+00:00,BTC,63204.2,63235.84765625,63196.84,UP,DOWN,0.5399,DOWN,False,808.63
2026-07-07 03:47:00+00:00,BTC,63196.84,63277.08203125,63186.75,UP,DOWN,0.5994,DOWN,False,728.25
2026-07-07 03:52:00+00:00,BTC,63186.75,63263.5625,63161.91,UP,DOWN,0.5954,DOWN,False,658.77
2026-07-07 03:57:00+00:00,BTC,63161.91,63194.63671875,63146.8,UP,DOWN,0.5413,NEUTRAL,False,631.57
2026-07-07 04:02:00+00:00,BTC,63146.8,63119.66796875,63180.01,DOWN,UP,0.5343,NEUTRAL,False,609.9
2026-07-07 04:07:00+00:00,BTC,63180.01,63207.0234375,63270.05,UP,UP,0.5341,NEUTRAL,True,630.7
2026-07-07 04:12:00+00:00,BTC,63270.05,63270.58203125,63198.0,UP,DOWN,0.5007,UP,False,630.26
2026-07-07 04:17:00+00:00,BTC,63198.0,63171.703125,63205.99,DOWN,UP,0.5332,NEUTRAL,False,609.33
2026-07-07 04:22:00+00:00,BTC,63205.99,63200.0859375,63239.99,DOWN,UP,0.5075,NEUTRAL,False,604.76
2026-07-07 04:27:00+00:00,BTC,63239.99,63246.1953125,63240.01,UP,UP,0.5078,UP,True,609.48
2026-07-07 04:32:00+00:00,BTC,63240.01,63216.29296875,63209.69,DOWN,DOWN,0.5299,NEUTRAL,True,627.71
2026-07-07 04:37:00+00:00,BTC,63209.69,63166.05859375,63190.0,DOWN,DOWN,0.5549,NEUTRAL,True,662.17
2026-07-07 04:42:00+00:00,BTC,63190.0,63075.953125,63141.99,DOWN,DOWN,0.6384,DOWN,True,753.81
2026-07-07 04:47:00+00:00,BTC,63141.99,63195.359375,63096.0,UP,DOWN,0.567,DOWN,False,703.3
2026-07-07 04:52:00+00:00,BTC,63096.0,63131.984375,63090.64,UP,DOWN,0.5454,DOWN,False,671.37
2026-07-07 04:57:00+00:00,BTC,63090.64,63052.81640625,63093.99,DOWN,UP,0.5477,DOWN,False,639.35
2026-07-07 05:02:00+00:00,BTC,63093.99,63100.17578125,63058.0,UP,DOWN,0.5078,NEUTRAL,False,634.36
2026-07-07 05:07:00+00:00,BTC,63058.0,63082.8125,62972.46,UP,DOWN,0.5314,NEUTRAL,False,614.44
2026-07-07 05:12:00+00:00,BTC,62972.46,62973.68359375,62916.46,UP,DOWN,0.5016,DOWN,False,613.46
2026-07-07 05:17:00+00:00,BTC,62916.46,63032.8359375,62925.99,UP,UP,0.6416,DOWN,True,700.33
2026-07-07 05:22:00+00:00,BTC,62925.99,63069.8046875,62904.01,UP,DOWN,0.6711,NEUTRAL,False,580.5
2026-07-07 05:27:00+00:00,BTC,62904.01,62949.53125,63109.99,UP,UP,0.5575,NEUTRAL,True,613.88
2026-07-07 05:32:00+00:00,BTC,63109.99,63125.609375,63177.5,UP,UP,0.5198,UP,True,626.03
2026-07-07 05:37:00+00:00,BTC,63177.5,63066.703125,63146.84,DOWN,DOWN,0.6348,UP,True,710.42
2026-07-07 05:42:00+00:00,BTC,63146.84,63140.51171875,63168.38,DOWN,UP,0.508,UP,False,704.74
2026-07-07 05:47:00+00:00,BTC,63168.38,63125.6875,63224.99,DOWN,UP,0.5537,UP,False,666.9
2026-07-07 05:52:00+00:00,BTC,63224.99,63230.96875,63149.45,UP,DOWN,0.5076,UP,False,661.83
2026-07-07 05:57:00+00:00,BTC,63149.45,63268.92578125,63194.01,UP,UP,0.6445,NEUTRAL,True,757.46
2026-07-07 06:02:00+00:00,BTC,63194.01,63076.48828125,63025.99,DOWN,DOWN,0.6423,NEUTRAL,True,865.25
2026-07-07 06:07:00+00:00,BTC,63025.99,63020.69140625,63018.07,DOWN,DOWN,0.5067,DOWN,True,871.05
2026-07-07 06:12:00+00:00,BTC,63018.07,62771.8203125,63101.11,DOWN,UP,0.7614,DOWN,False,643.35
2026-07-07 06:17:00+00:00,BTC,63101.11,63077.93359375,63110.0,DOWN,UP,0.5293,NEUTRAL,False,624.5
2026-07-07 06:22:00+00:00,BTC,63110.0,63023.1953125,63129.87,DOWN,UP,0.6073,NEUTRAL,False,557.5
2026-07-07 06:27:00+00:00,BTC,63129.87,63063.28515625,63193.99,DOWN,UP,0.5831,UP,False,511.17
2026-07-07 06:32:00+00:00,BTC,63193.99,63212.5,63259.57,UP,UP,0.5234,UP,True,523.13
2026-07-07 06:37:00+00:00,BTC,63259.57,63214.80078125,63241.99,DOWN,DOWN,0.5562,UP,True,552.53
2026-07-07 06:42:00+00:00,BTC,63241.99,63151.4609375,63256.01,DOWN,UP,0.6115,UP,False,490.92
2026-07-07 06:47:00+00:00,BTC,63256.01,63347.3046875,63304.01,UP,UP,0.6124,NEUTRAL,True,546.1
2026-07-07 06:52:00+00:00,BTC,63304.01,63303.35546875,63374.13,DOWN,UP,0.5008,UP,False,545.66
2026-07-07 06:57:00+00:00,BTC,63374.13,63336.625,63432.01,DOWN,UP,0.5471,UP,False,519.96
2026-07-07 07:02:00+00:00,BTC,63432.01,63415.44140625,63378.0,DOWN,DOWN,0.5209,UP,True,530.83
2026-07-07 07:07:00+00:00,BTC,63378.0,63367.76953125,63362.91,DOWN,DOWN,0.5129,NEUTRAL,True,537.68
2026-07-07 07:12:00+00:00,BTC,63362.91,63297.875,63375.66,DOWN,UP,0.581,NEUTRAL,False,494.13
2026-07-07 07:17:00+00:00,BTC,63375.66,63331.8203125,63357.59,DOWN,DOWN,0.555,NEUTRAL,True,521.3
2026-07-07 07:22:00+00:00,BTC,63357.59,63306.6484375,63275.99,DOWN,DOWN,0.5638,NEUTRAL,True,554.56
2026-07-07 07:27:00+00:00,BTC,63275.99,63132.234375,63247.19,DOWN,DOWN,0.6702,DOWN,True,648.95
2026-07-07 07:32:00+00:00,BTC,63247.19,63275.37109375,63097.99,UP,DOWN,0.5356,DOWN,False,625.85
2026-07-07 07:37:00+00:00,BTC,63097.99,63071.9921875,63129.75,DOWN,UP,0.5329,DOWN,False,605.26
2026-07-07 07:42:00+00:00,BTC,63129.75,63087.25390625,63166.01,DOWN,UP,0.5535,DOWN,False,572.87
2026-07-07 07:47:00+00:00,BTC,63166.01,63150.80078125,63129.97,DOWN,DOWN,0.5192,NEUTRAL,True,583.87
2026-07-07 07:52:00+00:00,BTC,63129.97,63239.0234375,63105.66,UP,DOWN,0.6329,NEUTRAL,False,506.28
2026-07-07 07:57:00+00:00,BTC,63105.66,63114.27734375,63095.2,UP,DOWN,0.5109,NEUTRAL,False,500.76
2026-07-07 08:02:00+00:00,BTC,63095.2,63007.27734375,63052.0,DOWN,DOWN,0.6087,NEUTRAL,True,555.19
2026-07-07 08:07:00+00:00,BTC,63052.0,62985.22265625,63183.99,DOWN,UP,0.5835,DOWN,False,508.83
2026-07-07 08:12:00+00:00,BTC,63183.99,63041.5234375,63119.99,DOWN,DOWN,0.6691,UP,True,594.88
2026-07-07 08:17:00+00:00,BTC,63119.99,63112.20703125,63152.0,DOWN,UP,0.5099,NEUTRAL,False,588.99
2026-07-07 08:22:00+00:00,BTC,63152.0,63117.60546875,63106.86,DOWN,DOWN,0.5434,UP,True,614.55
2026-07-07 08:27:00+00:00,BTC,63106.86,63119.41015625,63054.0,UP,DOWN,0.5159,NEUTRAL,False,604.78
2026-07-07 08:32:00+00:00,BTC,63054.0,63113.640625,63099.99,UP,UP,0.5748,DOWN,True,650.02
2026-07-07 08:37:00+00:00,BTC,63099.99,63122.78125,63082.01,UP,DOWN,0.5288,NEUTRAL,False,631.29
2026-07-07 08:42:00+00:00,BTC,63082.01,63057.9609375,63067.29,DOWN,DOWN,0.5304,NEUTRAL,True,650.49
2026-07-07 08:47:00+00:00,BTC,63067.29,63091.4921875,63055.31,UP,DOWN,0.5306,NEUTRAL,False,630.58
2026-07-07 08:52:00+00:00,BTC,63055.31,63095.87890625,63143.99,UP,UP,0.5512,DOWN,True,662.87
2026-07-07 08:57:00+00:00,BTC,63143.99,63166.26953125,63117.31,UP,DOWN,0.5282,UP,False,644.17
2026-07-07 09:02:00+00:00,BTC,63117.31,63093.7734375,63154.09,DOWN,UP,0.5298,UP,False,624.98
2026-07-07 09:07:00+00:00,BTC,63154.09,63199.265625,63216.03,UP,UP,0.5568,UP,True,660.48
2026-07-07 09:12:00+00:00,BTC,63216.03,63228.50390625,63219.34,UP,UP,0.5158,UP,True,670.91
2026-07-07 09:17:00+00:00,BTC,63219.34,63175.94921875,63217.9,DOWN,DOWN,0.5546,UP,True,707.54
2026-07-07 09:22:00+00:00,BTC,63217.9,63172.25,63206.0,DOWN,DOWN,0.5574,NEUTRAL,True,748.16
2026-07-07 09:27:00+00:00,BTC,63206.0,63189.45703125,63172.0,DOWN,DOWN,0.5209,NEUTRAL,True,763.79
2026-07-07 09:32:00+00:00,BTC,63172.0,63190.8203125,63180.0,UP,UP,0.5238,NEUTRAL,True,781.97
2026-07-07 09:37:00+00:00,BTC,63180.0,63215.91796875,63288.0,UP,UP,0.5453,NEUTRAL,True,817.4
2026-07-07 09:42:00+00:00,BTC,63288.0,63443.5859375,63290.0,UP,UP,0.6822,UP,True,966.32
2026-07-07 09:47:00+00:00,BTC,63290.0,63310.23046875,63306.0,UP,UP,0.5255,UP,True,990.97
2026-07-07 09:52:00+00:00,BTC,63306.0,63285.98046875,63241.02,DOWN,DOWN,0.5253,UP,True,1016.04
2026-07-07 09:57:00+00:00,BTC,63241.02,63235.5625,63415.44,DOWN,UP,0.5069,NEUTRAL,False,1009.03
2026-07-07 10:02:00+00:00,BTC,63415.44,63404.30859375,63380.01,DOWN,DOWN,0.514,UP,True,1023.15
2026-07-07 10:07:00+00:00,BTC,63380.01,63383.61328125,63369.99,UP,DOWN,0.5045,UP,False,1018.55
2026-07-07 10:12:00+00:00,BTC,63369.99,63452.37109375,63422.91,UP,UP,0.6017,NEUTRAL,True,1122.14
2026-07-07 10:17:00+00:00,BTC,63422.91,63380.04296875,63377.08,DOWN,DOWN,0.5537,NEUTRAL,True,1182.39
2026-07-07 10:22:00+00:00,BTC,63377.08,63361.234375,63367.25,DOWN,DOWN,0.52,NEUTRAL,True,1206.04
2026-07-07 10:27:00+00:00,BTC,63367.25,63389.87890625,63286.0,UP,DOWN,0.5285,NEUTRAL,False,1171.67
2026-07-07 10:32:00+00:00,BTC,63286.0,63302.6171875,63288.67,UP,UP,0.521,DOWN,True,1196.27
2026-07-07 10:37:00+00:00,BTC,63288.67,63320.1484375,63299.34,UP,UP,0.5397,DOWN,True,1243.77
2026-07-07 10:42:00+00:00,BTC,63299.34,63346.5546875,63268.01,UP,DOWN,0.5592,NEUTRAL,False,1170.14
2026-07-07 10:47:00+00:00,BTC,63268.01,63307.640625,63251.54,UP,DOWN,0.5499,DOWN,False,1111.75
2026-07-07 10:52:00+00:00,BTC,63251.54,63211.08984375,63255.4,DOWN,UP,0.5509,DOWN,False,1055.16
2026-07-07 10:57:00+00:00,BTC,63255.4,63314.953125,63161.99,UP,DOWN,0.5744,NEUTRAL,False,976.65
2026-07-07 11:02:00+00:00,BTC,63161.99,63197.265625,63220.82,UP,UP,0.5445,DOWN,True,1020.12
2026-07-07 11:07:00+00:00,BTC,63220.82,63213.2421875,63157.99,DOWN,DOWN,0.5096,NEUTRAL,True,1029.91
2026-07-07 11:12:00+00:00,BTC,63157.99,63152.6015625,63163.04,DOWN,UP,0.5068,DOWN,False,1022.91
2026-07-07 11:17:00+00:00,BTC,63163.04,63093.0390625,63223.97,DOWN,UP,0.5872,NEUTRAL,False,933.71
2026-07-07 11:22:00+00:00,BTC,63223.97,63226.98828125,63193.99,UP,DOWN,0.5038,UP,False,930.16
2026-07-07 11:27:00+00:00,BTC,63193.99,63134.62890625,63129.06,DOWN,DOWN,0.5743,NEUTRAL,True,999.27
2026-07-07 11:32:00+00:00,BTC,63129.06,63108.4765625,63207.99,DOWN,UP,0.526,DOWN,False,973.29
2026-07-07 11:37:00+00:00,BTC,63207.99,63213.70703125,63194.0,UP,DOWN,0.5072,UP,False,966.28
2026-07-07 11:42:00+00:00,BTC,63194.0,63187.4765625,63347.35,DOWN,UP,0.5083,NEUTRAL,False,958.26
2026-07-07 11:47:00+00:00,BTC,63347.35,63297.71484375,63363.99,DOWN,UP,0.5622,UP,False,898.66
2026-07-07 11:52:00+00:00,BTC,63363.99,63352.8125,63397.85,DOWN,UP,0.5141,UP,False,885.99
2026-07-07 11:57:00+00:00,BTC,63397.85,63324.14453125,63449.99,DOWN,UP,0.5914,UP,False,805.01
2026-07-07 12:02:00+00:00,BTC,63449.99,63449.859375,63730.01,DOWN,UP,0.5002,UP,False,804.85
2026-07-07 12:07:00+00:00,BTC,63730.01,63678.265625,63804.0,DOWN,UP,0.5644,UP,False,753.01
2026-07-07 12:12:00+00:00,BTC,63804.0,63711.609375,63679.58,DOWN,DOWN,0.6127,UP,True,837.88
2026-07-07 12:17:00+00:00,BTC,63679.58,63725.43359375,63744.0,UP,UP,0.5572,NEUTRAL,True,885.81
2026-07-07 12:22:00+00:00,BTC,63744.0,63705.25,63694.01,DOWN,DOWN,0.5484,NEUTRAL,True,928.68
2026-07-07 12:27:00+00:00,BTC,63694.01,63733.12890625,63604.0,UP,DOWN,0.5489,NEUTRAL,False,883.27
2026-07-07 12:32:00+00:00,BTC,63604.0,63570.3515625,63538.0,DOWN,DOWN,0.5422,DOWN,True,920.54
2026-07-07 12:37:00+00:00,BTC,63538.0,63539.75390625,63576.22,UP,UP,0.5022,DOWN,True,922.57
2026-07-07 12:42:00+00:00,BTC,63576.22,63571.8828125,63532.75,DOWN,DOWN,0.5055,NEUTRAL,True,927.64
2026-07-07 12:47:00+00:00,BTC,63532.75,63569.3984375,63524.0,UP,DOWN,0.5459,DOWN,False,885.06
2026-07-07 12:52:00+00:00,BTC,63524.0,63577.375,63493.91,UP,DOWN,0.5666,DOWN,False,826.12
2026-07-07 12:57:00+00:00,BTC,63493.91,63547.7578125,63451.57,UP,DOWN,0.5672,DOWN,False,770.6
2026-07-07 13:02:00+00:00,BTC,63451.57,63454.65625,63331.02,UP,DOWN,0.5039,DOWN,False,767.6
2026-07-07 13:07:00+00:00,BTC,63331.02,63311.66015625,63371.09,DOWN,UP,0.5244,DOWN,False,748.87
2026-07-07 13:12:00+00:00,BTC,63371.09,63324.33984375,63325.99,DOWN,DOWN,0.5586,DOWN,True,792.75
2026-07-07 13:17:00+00:00,BTC,63325.99,63225.375,63253.16,DOWN,DOWN,0.623,NEUTRAL,True,890.26
2026-07-07 13:22:00+00:00,BTC,63253.16,63284.5078125,63117.99,UP,DOWN,0.5395,DOWN,False,855.09
2026-07-07 13:27:00+00:00,BTC,63117.99,63189.53125,63227.99,UP,UP,0.5892,DOWN,True,931.37
2026-07-07 13:32:00+00:00,BTC,63227.99,63219.1171875,63119.99,DOWN,DOWN,0.5112,NEUTRAL,True,941.8
2026-07-07 13:37:00+00:00,BTC,63119.99,63013.9765625,63078.01,DOWN,DOWN,0.6295,DOWN,True,1063.76
2026-07-07 13:42:00+00:00,BTC,63078.01,63070.6484375,63292.0,DOWN,UP,0.5093,NEUTRAL,False,1053.87
2026-07-07 13:47:00+00:00,BTC,63292.0,63352.8046875,63274.28,UP,DOWN,0.5759,UP,False,973.88
2026-07-07 13:52:00+00:00,BTC,63274.28,63316.66796875,63050.0,UP,DOWN,0.5533,NEUTRAL,False,921.97
2026-07-07 13:57:00+00:00,BTC,63050.0,63055.43359375,63122.86,UP,UP,0.5069,DOWN,True,928.33
2026-07-07 14:02:00+00:00,BTC,63122.86,63051.93359375,63120.0,DOWN,DOWN,0.5884,NEUTRAL,True,1010.4
2026-07-07 14:07:00+00:00,BTC,63120.0,63320.58203125,63036.01,UP,DOWN,0.7247,NEUTRAL,False,783.36
2026-07-07 14:12:00+00:00,BTC,63036.01,63037.04296875,63011.38,UP,DOWN,0.5013,DOWN,False,782.34
2026-07-07 14:17:00+00:00,BTC,63011.38,63006.3125,63067.99,DOWN,UP,0.5064,DOWN,False,777.34
2026-07-07 14:22:00+00:00,BTC,63067.99,63140.75390625,63064.01,UP,DOWN,0.5907,NEUTRAL,False,706.83
2026-07-07 14:27:00+00:00,BTC,63064.01,63042.89453125,63111.99,DOWN,UP,0.5267,NEUTRAL,False,687.96
2026-07-07 14:32:00+00:00,BTC,63111.99,63195.6328125,62794.53,UP,DOWN,0.6036,NEUTRAL,False,616.69
2026-07-07 14:37:00+00:00,BTC,62794.53,62913.6875,62928.0,UP,UP,0.6449,DOWN,True,706.04
2026-07-07 14:42:00+00:00,BTC,62928.0,62876.890625,63160.16,DOWN,UP,0.5644,NEUTRAL,False,660.58
2026-07-07 14:47:00+00:00,BTC,63160.16,63123.52734375,63390.93,DOWN,UP,0.5462,UP,False,630.06
2026-07-07 14:52:00+00:00,BTC,63390.93,63297.42578125,63486.79,DOWN,UP,0.6147,UP,False,557.79
2026-07-07 14:57:00+00:00,BTC,63486.79,63517.5078125,63475.15,UP,DOWN,0.5386,UP,False,536.26
2026-07-07 15:02:00+00:00,BTC,63475.15,63458.40234375,63478.22,DOWN,UP,0.5211,UP,False,524.94
2026-07-07 15:07:00+00:00,BTC,63478.22,63450.5234375,63527.78,DOWN,UP,0.5348,NEUTRAL,False,506.68
2026-07-07 15:12:00+00:00,BTC,63527.78,63504.9140625,63579.99,DOWN,UP,0.5287,NEUTRAL,False,492.13
2026-07-07 15:17:00+00:00,BTC,63579.99,63559.00390625,63695.9,DOWN,UP,0.5264,NEUTRAL,False,479.14
2026-07-07 15:22:00+00:00,BTC,63695.9,63686.71484375,63757.54,DOWN,UP,0.5115,NEUTRAL,False,473.63
2026-07-07 15:27:00+00:00,BTC,63757.54,63736.28515625,63745.98,DOWN,DOWN,0.5266,UP,True,486.23
2026-07-07 15:32:00+00:00,BTC,63745.98,63782.50390625,63916.0,UP,UP,0.5456,NEUTRAL,True,508.4
2026-07-07 15:37:00+00:00,BTC,63916.0,63917.82421875,63780.0,UP,DOWN,0.5023,UP,False,507.23
2026-07-07 15:42:00+00:00,BTC,63780.0,63802.984375,64047.99,UP,UP,0.5288,NEUTRAL,True,521.84
2026-07-07 15:47:00+00:00,BTC,64047.99,64017.9609375,64070.0,DOWN,UP,0.5374,UP,False,502.32
2026-07-07 15:52:00+00:00,BTC,64070.0,63999.44921875,63918.65,DOWN,DOWN,0.5867,UP,True,545.88
2026-07-07 15:57:00+00:00,BTC,63918.65,63983.546875,63986.45,UP,UP,0.5801,NEUTRAL,True,589.6
2026-07-07 16:02:00+00:00,BTC,63986.45,63978.13671875,63950.39,DOWN,DOWN,0.5104,NEUTRAL,True,595.73
2026-07-07 16:07:00+00:00,BTC,63950.39,63932.56640625,63878.0,DOWN,DOWN,0.5223,NEUTRAL,True,609.02
2026-07-07 16:12:00+00:00,BTC,63878.0,63931.609375,63872.43,UP,DOWN,0.5665,NEUTRAL,False,568.52
2026-07-07 16:17:00+00:00,BTC,63872.43,63911.19921875,64018.17,UP,UP,0.5483,NEUTRAL,True,595.98
2026-07-07 16:22:00+00:00,BTC,64018.17,63938.75390625,64045.75,DOWN,UP,0.5973,UP,False,537.99
2026-07-07 16:27:00+00:00,BTC,64045.75,64119.40234375,63992.01,UP,DOWN,0.5904,UP,False,489.35
2026-07-07 16:32:00+00:00,BTC,63992.01,63905.19140625,63964.01,DOWN,DOWN,0.6059,NEUTRAL,True,541.18
2026-07-07 16:37:00+00:00,BTC,63964.01,63987.08203125,64018.77,UP,UP,0.5288,NEUTRAL,True,556.76
2026-07-07 16:42:00+00:00,BTC,64018.77,64034.4921875,64026.44,UP,UP,0.5196,NEUTRAL,True,567.68
2026-07-07 16:47:00+00:00,BTC,64026.44,64043.8984375,64170.01,UP,UP,0.5218,NEUTRAL,True,580.05
2026-07-07 16:52:00+00:00,BTC,64170.01,64031.1484375,64035.99,DOWN,DOWN,0.6631,UP,True,674.66
2026-07-07 16:57:00+00:00,BTC,64035.99,64057.9765625,63986.0,UP,DOWN,0.5274,NEUTRAL,False,656.17
2026-07-07 17:02:00+00:00,BTC,63986.0,63930.65625,64093.99,DOWN,UP,0.5685,DOWN,False,611.22
2026-07-07 17:07:00+00:00,BTC,64093.99,64022.56640625,64060.0,DOWN,DOWN,0.5877,UP,True,664.83
2026-07-07 17:12:00+00:00,BTC,64060.0,64035.26953125,63904.22,DOWN,DOWN,0.5308,NEUTRAL,True,685.3
2026-07-07 17:17:00+00:00,BTC,63904.22,63818.15234375,64015.53,DOWN,UP,0.6052,DOWN,False,613.21
2026-07-07 17:22:00+00:00,BTC,64015.53,63961.1953125,64110.42,DOWN,UP,0.5673,NEUTRAL,False,571.94
2026-07-07 17:27:00+00:00,BTC,64110.42,64081.44921875,64096.01,DOWN,DOWN,0.5361,UP,True,592.59
2026-07-07 17:32:00+00:00,BTC,64096.01,64031.140625,64162.0,DOWN,UP,0.5799,NEUTRAL,False,545.24
2026-07-07 17:37:00+00:00,BTC,64162.0,64179.6796875,64171.69,UP,UP,0.522,UP,True,557.24
2026-07-07 17:42:00+00:00,BTC,64171.69,64173.5078125,64158.17,UP,DOWN,0.5023,UP,False,555.95
2026-07-07 17:47:00+00:00,BTC,64158.17,64120.70703125,64181.39,DOWN,UP,0.5465,NEUTRAL,False,530.1
2026-07-07 17:52:00+00:00,BTC,64181.39,64192.69140625,64185.99,UP,UP,0.5141,NEUTRAL,True,537.58
2026-07-07 17:57:00+00:00,BTC,64185.99,64253.99609375,64084.0,UP,DOWN,0.5835,NEUTRAL,False,492.69
2026-07-07 18:02:00+00:00,BTC,64084.0,64128.3515625,64024.96,UP,DOWN,0.555,DOWN,False,465.59
2026-07-07 18:07:00+00:00,BTC,64024.96,64015.87109375,64040.66,DOWN,UP,0.5114,DOWN,False,460.28
2026-07-07 18:12:00+00:00,BTC,64040.66,64076.515625,64007.99,UP,DOWN,0.5446,DOWN,False,439.76
2026-07-07 18:17:00+00:00,BTC,64007.99,63997.00390625,64129.8,DOWN,UP,0.5137,DOWN,False,433.73
2026-07-07 18:22:00+00:00,BTC,64129.8,64061.7578125,64012.0,DOWN,DOWN,0.5836,UP,True,469.99
2026-07-07 18:27:00+00:00,BTC,64012.0,63973.1640625,64000.0,DOWN,DOWN,0.5483,DOWN,True,492.69
2026-07-07 18:32:00+00:00,BTC,64000.0,63910.2265625,64026.0,DOWN,UP,0.6094,DOWN,False,438.79
2026-07-07 18:37:00+00:00,BTC,64026.0,64021.328125,64016.65,DOWN,DOWN,0.5058,NEUTRAL,True,441.34
2026-07-07 18:42:00+00:00,BTC,64016.65,64013.15625,64108.0,DOWN,UP,0.5044,NEUTRAL,False,439.39
2026-07-07 18:47:00+00:00,BTC,64108.0,64112.72265625,63692.96,UP,DOWN,0.5059,UP,False,436.8
2026-07-07 18:52:00+00:00,BTC,63692.96,63483.41796875,63725.76,DOWN,UP,0.7308,DOWN,False,335.99
2026-07-07 18:57:00+00:00,BTC,63725.76,63755.81640625,63732.0,UP,UP,0.5376,DOWN,True,348.62
